archivo,d_ij,d_t,ratio
input/xl_0.csv,0.3,0.820763,0.365513
input/xl_0.csv,0.1,1.48059,0.0675405
input/xl_0.csv,0.2,2.31745,0.0863018
input/xl_0.csv,0.3,1.56106,0.192177
input/xl_0.csv,20.9,28.26,0.739561
input/xl_0.csv,4.6,5.40738,0.850689
input/xl_0.csv,0.3,2.07605,0.144505
input/xl_0.csv,8,6.64657,1.20363
input/xl_0.csv,0.4,1.67371,0.23899
input/xl_0.csv,20.7,28.8716,0.716969
input/xl_0.csv,0.7,1.60934,0.434961
input/xl_0.csv,8.8,5.14989,1.70878
input/xl_0.csv,0.3,1.77027,0.169465
input/xl_0.csv,0.2,0.482802,0.414248
input/xl_0.csv,0.8,1.7059,0.468961
input/xl_0.csv,0.2,0.740296,0.270162
input/xl_0.csv,1.1,2.94509,0.373503
input/xl_0.csv,0.2,0.0482802,4.14248
input/xl_0.csv,0.1,1.44841,0.0690414
input/xl_0.csv,2.2,2.57494,0.854388
input/xl_0.csv,8.7,7.5639,1.1502
input/xl_0.csv,3.1,3.05775,1.01382
input/xl_0.csv,7.6,5.52004,1.3768
input/xl_0.csv,4.6,4.34522,1.05864
input/xl_0.csv,1,2.38182,0.419846
input/xl_0.csv,0.6,4.34522,0.138083
input/xl_0.csv,2.9,3.36352,0.862192
input/xl_0.csv,1,1.93121,0.517811
input/xl_0.csv,3,6.85579,0.437586
input/xl_0.csv,0.7,2.71978,0.257373
input/xl_0.csv,0.2,1.40013,0.142844
input/xl_0.csv,0.3,1.67371,0.179242
input/xl_0.csv,0.4,0.80467,0.497098
input/xl_0.csv,2.1,1.93121,1.0874
input/xl_0.csv,8.7,4.50615,1.93069
input/xl_0.csv,0.2,1.30357,0.153425
input/xl_0.csv,0.4,1.28747,0.310686
input/xl_0.csv,16.4,15.2244,1.07722
input/xl_0.csv,5.1,7.0811,0.720227
input/xl_0.csv,2,2.09214,0.955958
input/xl_0.csv,11.5,10.4768,1.09766
input/xl_0.csv,3.3,5.31082,0.621373
input/xl_0.csv,10.3,10.9113,0.943973
input/xl_0.csv,5.8,4.34522,1.3348
input/xl_0.csv,0.1,2.25308,0.0443838
input/xl_0.csv,0.2,1.91511,0.104432
input/xl_0.csv,0.2,0.80467,0.248549
input/xl_0.csv,2.5,2.09214,1.19495
input/xl_0.csv,1.4,2.96119,0.472784
input/xl_0.csv,2.5,3.05775,0.817596
input/xl_0.csv,0.2,1.75418,0.114013
input/xl_0.csv,2.7,2.97728,0.906868
input/xl_0.csv,0.3,2.30136,0.130358
input/xl_0.csv,0.6,1.41622,0.423663
input/xl_0.csv,0.3,1.28747,0.233015
input/xl_0.csv,3.9,3.70148,1.05363
input/xl_0.csv,0.1,3.37961,0.0295892
input/xl_0.csv,4.4,4.82802,0.911347
input/xl_0.csv,11.3,8.33638,1.3555
input/xl_0.csv,0.2,5.8419,0.0342354
input/xl_0.csv,0.5,2.05996,0.242724
input/xl_0.csv,0.5,1.09435,0.456892
input/xl_0.csv,0.8,1.89902,0.42127
input/xl_0.csv,0.2,0.80467,0.248549
input/xl_0.csv,10.1,13.0357,0.774798
input/xl_0.csv,1.8,2.05996,0.873805
input/xl_0.csv,0.6,2.49448,0.240531
input/xl_0.csv,0.1,2.929,0.0341414
input/xl_0.csv,2.8,4.69927,0.595837
input/xl_0.csv,0.1,1.77027,0.0564884
input/xl_0.csv,9.8,9.43073,1.03916
input/xl_0.csv,15.9,13.8403,1.14882
input/xl_0.csv,0.2,0.820763,0.243676
input/xl_0.csv,0.1,0.997791,0.100221
input/xl_0.csv,2.2,5.47176,0.402065
input/xl_0.csv,0.7,2.73588,0.255859
input/xl_0.csv,0.8,1.93121,0.414248
input/xl_0.csv,1.6,1.12654,1.42028
input/xl_0.csv,4.7,3.54055,1.32748
input/xl_0.csv,4.1,5.24645,0.781481
input/xl_0.csv,0.1,2.57494,0.0388358
input/xl_0.csv,0.7,2.4462,0.286158
input/xl_0.csv,2.7,2.28526,1.18148
input/xl_0.csv,0.2,1.28747,0.155343
input/xl_0.csv,2,1.60934,1.24275
input/xl_0.csv,0.6,2.41401,0.248549
input/xl_0.csv,0.4,1.65762,0.24131
input/xl_0.csv,12.8,15.16,0.844328
input/xl_0.csv,2.1,7.01672,0.299285
input/xl_0.csv,0.1,0.450615,0.221919
input/xl_0.csv,0.3,1.25529,0.23899
input/xl_0.csv,2.7,3.15431,0.855973
input/xl_0.csv,6.7,6.11549,1.09558
input/xl_0.csv,0.1,0.498895,0.200443
input/xl_0.csv,0.2,2.41401,0.0828497
input/xl_0.csv,5,4.18428,1.19495
input/xl_0.csv,10,9.36636,1.06765
input/xl_0.csv,0.1,1.12654,0.0887675
input/xl_0.csv,0.6,1.44841,0.414248
input/xl_0.csv,1.1,2.6715,0.411753
input/xl_0.csv,3.5,4.24866,0.82379
input/xl_0.csv,0.4,1.89902,0.210635
input/xl_0.csv,0.2,2.96119,0.0675405
input/xl_0.csv,1.9,8.99621,0.2112
input/xl_0.csv,0.2,0.965604,0.207124
input/xl_0.csv,3.8,5.31082,0.71552
input/xl_0.csv,2.2,3.15431,0.697459
input/xl_0.csv,3.5,4.07163,0.859607
input/xl_0.csv,16.8,18.1373,0.92627
input/xl_0.csv,1.2,2.89681,0.414248
input/xl_0.csv,0.4,2.34964,0.170239
input/xl_0.csv,0.4,1.93121,0.207124
input/xl_0.csv,1.2,2.70369,0.443838
input/xl_0.csv,1.1,1.02998,1.06798
input/xl_0.csv,1.8,2.49448,0.721594
input/xl_0.csv,1,1.93121,0.517811
input/xl_0.csv,0.2,1.62543,0.123044
input/xl_0.csv,0.1,1.59325,0.0627649
input/xl_0.csv,18.1,18.9902,0.953123
input/xl_0.csv,0.1,1.60934,0.0621373
input/xl_0.csv,0.4,1.40013,0.285689
input/xl_0.csv,1.3,2.73588,0.475167
input/xl_0.csv,14.7,10.0906,1.45681
input/xl_0.csv,0.1,2.84853,0.0351058
input/xl_0.csv,8.6,9.81697,0.876034
input/xl_0.csv,0.3,3.00947,0.0996855
input/xl_0.csv,0.5,1.60934,0.310686
input/xl_0.csv,0.6,1.99558,0.300664
input/xl_0.csv,0.4,1.93121,0.207124
input/xl_0.csv,0.1,1.73809,0.0575345
input/xl_0.csv,11.2,13.3575,0.838479
input/xl_0.csv,0.1,2.04386,0.048927
input/xl_0.csv,0.6,1.48059,0.405243
input/xl_0.csv,1,1.77027,0.564884
input/xl_0.csv,0.5,2.41401,0.207124
input/xl_0.csv,0.5,1.28747,0.388358
input/xl_0.csv,8.7,4.66709,1.86412
input/xl_0.csv,1,0.997791,1.00221
input/xl_0.csv,4.3,8.62606,0.498489
input/xl_0.csv,0.2,3.50836,0.0570067
input/xl_0.csv,0.1,1.77027,0.0564884
input/xl_0.csv,1.1,1.41622,0.776716
input/xl_0.csv,8.8,4.60271,1.91192
input/xl_0.csv,1.3,2.4301,0.534957
input/xl_0.csv,2.9,5.56832,0.520804
input/xl_0.csv,0.7,1.75418,0.399047
input/xl_0.csv,0.1,1.11044,0.090054
input/xl_0.csv,0.7,3.04165,0.230138
input/xl_0.csv,0.4,1.44841,0.276166
input/xl_0.csv,0.7,2.73588,0.255859
input/xl_0.csv,0.1,1.12654,0.0887675
input/xl_0.csv,4.2,4.24866,0.988548
input/xl_0.csv,2.5,5.53613,0.451579
input/xl_0.csv,5.4,4.98895,1.08239
input/xl_0.csv,0.2,1.60934,0.124275
input/xl_0.csv,5.5,3.54055,1.55343
input/xl_0.csv,0.8,2.09214,0.382383
input/xl_0.csv,8.8,9.33417,0.942772
input/xl_0.csv,4.3,6.50173,0.661362
input/xl_0.csv,1.1,2.26917,0.484759
input/xl_0.csv,1.3,2.41401,0.538523
input/xl_0.csv,1,2.25308,0.443838
input/xl_0.csv,1.3,1.60934,0.807785
input/xl_0.csv,0.1,2.09214,0.0477979
input/xl_0.csv,3.2,3.54055,0.903815
input/xl_0.csv,1.4,4.86021,0.288054
input/xl_0.csv,0.4,3.36352,0.118923
input/xl_0.csv,0.1,0.965604,0.103562
input/xl_0.csv,0.2,2.46229,0.0812252
input/xl_0.csv,1,1.86683,0.535666
input/xl_0.csv,1,2.71978,0.367676
input/xl_0.csv,0.7,3.37961,0.207124
input/xl_0.csv,3.3,3.62101,0.911347
input/xl_0.csv,0.7,0.90123,0.776716
input/xl_0.csv,16.4,13.0357,1.25809
input/xl_0.csv,1.9,2.41401,0.787072
input/xl_0.csv,1.2,3.78195,0.317297
input/xl_0.csv,0.2,1.40013,0.142844
input/xl_0.csv,1.5,2.57494,0.582537
input/xl_0.csv,1.2,2.25308,0.532605
input/xl_0.csv,3.3,3.15431,1.04619
input/xl_0.csv,2.7,3.02556,0.892397
input/xl_0.csv,2.4,4.45787,0.538373
input/xl_0.csv,0.8,2.97728,0.268702
input/xl_0.csv,6.7,4.18428,1.60123
input/xl_0.csv,0.2,1.77027,0.112977
input/xl_0.csv,0.1,0.933417,0.107133
input/xl_0.csv,12.1,16.029,0.754881
input/xl_0.csv,1,2.09214,0.477979
input/xl_0.csv,0.3,1.93121,0.155343
input/xl_0.csv,1.5,2.89681,0.517811
input/xl_0.csv,3.4,4.98895,0.681506
input/xl_0.csv,0.7,2.17261,0.322193
input/xl_0.csv,0.9,1.28747,0.699044
input/xl_0.csv,0.5,2.14042,0.233599
input/xl_0.csv,0.7,1.56106,0.448413
input/xl_0.csv,1.5,1.60934,0.932059
input/xl_0.csv,0.7,2.02777,0.345207
input/xl_0.csv,0.3,2.41401,0.124275
input/xl_0.csv,0.6,1.12654,0.532605
input/xl_0.csv,8.1,5.32692,1.52058
input/xl_0.csv,1.4,1.77027,0.790838
input/xl_0.csv,0.9,2.41401,0.372824
input/xl_0.csv,0.2,1.28747,0.155343
input/xl_0.csv,12.1,8.36857,1.44589
input/xl_0.csv,3.1,2.09214,1.48173
input/xl_0.csv,0.2,0.643736,0.310686
input/xl_0.csv,2.1,3.37961,0.621373
input/xl_0.csv,0.3,1.97949,0.151554
input/xl_0.csv,3.3,4.03944,0.816944
input/xl_0.csv,0.6,1.77027,0.338931
input/xl_0.csv,0.3,1.02998,0.291268
input/xl_0.csv,2.6,2.31745,1.12192
input/xl_0.csv,1.2,2.89681,0.414248
input/xl_0.csv,0.2,0.965604,0.207124
input/xl_0.csv,0.1,1.77027,0.0564884
input/xl_0.csv,0.1,0.772483,0.129453
input/xl_0.csv,0.4,0.917324,0.436051
input/xl_0.csv,3.7,4.73146,0.782
input/xl_0.csv,0.2,2.91291,0.06866
input/xl_0.csv,5.4,15.1278,0.356959
input/xl_0.csv,21.7,21.7,1
input/xl_0.csv,14.4,10.5573,1.36399
input/xl_0.csv,3.1,6.74313,0.459727
input/xl_0.csv,0.3,0.611549,0.490557
input/xl_0.csv,15.7,15.7,1
input/xl_0.csv,9.5,7.5639,1.25597
input/xl_0.csv,0.7,3.73367,0.187483
input/xl_0.csv,2.7,2.41401,1.11847
input/xl_0.csv,4.2,2.62322,1.60108
input/xl_0.csv,0.6,2.05996,0.291268
input/xl_0.csv,2,3.63711,0.549887
input/xl_0.csv,0.1,1.4645,0.0682827
input/xl_0.csv,0.1,2.31745,0.0431509
input/xl_0.csv,0.2,3.60492,0.0554797
input/xl_0.csv,8.4,7.35468,1.14213
input/xl_0.csv,0.6,2.49448,0.240531
input/xl_0.csv,0.7,0.820763,0.852865
input/xl_0.csv,0.2,2.25308,0.0887675
input/xl_0.csv,0.4,1.28747,0.310686
input/xl_0.csv,0.1,4.79583,0.0208514
input/xl_0.csv,1.8,4.02335,0.447388
input/xl_0.csv,0.4,1.36794,0.292411
input/xl_0.csv,2.1,2.36573,0.887675
input/xl_0.csv,0.1,0.692016,0.144505
input/xl_0.csv,0.4,1.67371,0.23899
input/xl_0.csv,0.3,1.20701,0.248549
input/xl_0.csv,1.4,2.55885,0.547121
input/xl_0.csv,0.2,2.25308,0.0887675
input/xl_0.csv,1.9,2.63932,0.719883
input/xl_0.csv,1,3.50836,0.285033
input/xl_0.csv,0.1,0.321868,0.310686
input/xl_0.csv,0.4,1.60934,0.248549
input/xl_0.csv,0.2,2.41401,0.0828497
input/xl_0.csv,6.3,6.74313,0.934284
input/xl_0.csv,14.5,13.2127,1.09743
input/xl_0.csv,10.4,9.0123,1.15398
input/xl_0.csv,2.6,3.86242,0.673154
input/xl_0.csv,1.5,3.84632,0.389983
input/xl_0.csv,0.2,1.44841,0.138083
input/xl_0.csv,1.9,2.41401,0.787072
input/xl_0.csv,2.9,3.05775,0.948411
input/xl_0.csv,0.3,2.47838,0.121047
input/xl_0.csv,0.1,0.80467,0.124275
input/xl_0.csv,1,3.18649,0.313825
input/xl_0.csv,0.1,0.643736,0.155343
input/xl_0.csv,8.2,5.8419,1.40365
input/xl_0.csv,0.3,1.28747,0.233015
input/xl_0.csv,5,3.94288,1.26811
input/xl_0.csv,7.3,5.16598,1.41309
input/xl_0.csv,0.3,0.788577,0.380432
input/xl_0.csv,0.2,1.77027,0.112977
input/xl_0.csv,0.1,1.12654,0.0887675
input/xl_0.csv,6.9,8.0467,0.857494
input/xl_0.csv,4.4,3.29915,1.33368
input/xl_0.csv,1.1,5.63269,0.195289
input/xl_0.csv,0.1,1.9473,0.0513531
input/xl_0.csv,0.3,1.15872,0.258905
input/xl_0.csv,1.8,1.77027,1.01679
input/xl_0.csv,6.9,7.57999,0.910291
input/xl_0.csv,2.8,3.05775,0.915707
input/xl_0.csv,6.4,9.38245,0.682124
input/xl_0.csv,2.7,2.84853,0.947857
input/xl_0.csv,8.6,4.50615,1.9085
input/xl_0.csv,1,1.72199,0.580722
input/xl_0.csv,0.3,3.86242,0.0776716
input/xl_0.csv,12.8,16.1739,0.7914
input/xl_0.csv,0.1,0.75639,0.132207
input/xl_0.csv,0.6,1.44841,0.414248
input/xl_0.csv,0.2,1.28747,0.155343
input/xl_0.csv,3.6,3.4118,1.05516
input/xl_0.csv,8.1,4.40959,1.8369
input/xl_0.csv,1.7,3.05775,0.555965
input/xl_0.csv,3.7,2.26917,1.63055
input/xl_0.csv,1,1.44841,0.690414
input/xl_0.csv,6.4,12.231,0.523261
input/xl_0.csv,0.2,1.28747,0.155343
input/xl_0.csv,4.2,2.83244,1.48282
input/xl_0.csv,1.3,3.21868,0.403892
input/xl_0.csv,0.3,0.643736,0.46603
input/xl_0.csv,5.3,6.27643,0.84443
input/xl_0.csv,19.3,24.9126,0.774709
input/xl_0.csv,2,1.35185,1.47946
input/xl_0.csv,0.4,1.19091,0.335877
input/xl_0.csv,0.5,1.89902,0.263294
input/xl_0.csv,8,6.11549,1.30815
input/xl_0.csv,0.4,1.35185,0.295892
input/xl_0.csv,1,1.96339,0.509322
input/xl_0.csv,0.3,1.77027,0.169465
input/xl_0.csv,3.7,4.18428,0.884261
input/xl_0.csv,0.7,2.60713,0.268494
input/xl_0.csv,6,5.31082,1.12977
input/xl_0.csv,0.4,0.659829,0.606217
input/xl_0.csv,2.8,3.94288,0.71014
input/xl_0.csv,9.5,5.31082,1.7888
input/xl_0.csv,0.6,4.82802,0.124275
input/xl_0.csv,0.4,2.22089,0.180108
input/xl_0.csv,1,2.73588,0.365513
input/xl_0.csv,0.3,0.965604,0.310686
input/xl_0.csv,3.3,6.95235,0.47466
input/xl_0.csv,3.9,4.82802,0.807785
input/xl_0.csv,1.7,1.44841,1.1737
input/xl_0.csv,1.6,2.41401,0.662798
input/xl_0.csv,0.5,1.51278,0.330517
input/xl_0.csv,0.1,1.78637,0.0559795
input/xl_0.csv,3.7,3.55664,1.04031
input/xl_0.csv,0.2,0.724203,0.276166
input/xl_0.csv,10.1,9.5112,1.06191
input/xl_0.csv,0.5,1.75418,0.285033
input/xl_0.csv,5.9,6.43736,0.916525
input/xl_0.csv,2.6,1.77027,1.4687
input/xl_0.csv,0.4,2.51057,0.159326
input/xl_0.csv,0.7,3.26696,0.214266
input/xl_0.csv,13.9,15.9325,0.872432
input/xl_0.csv,0.4,0.965604,0.414248
input/xl_0.csv,12.2,9.35027,1.30478
input/xl_0.csv,1.4,2.09214,0.669171
input/xl_0.csv,0.4,1.07826,0.370969
input/xl_0.csv,4.5,4.1521,1.08379
input/xl_0.csv,1.5,2.47838,0.605233
input/xl_0.csv,1.1,2.09214,0.525777
input/xl_0.csv,3.6,8.35247,0.43101
input/xl_0.csv,12.3,35.6791,0.34474
input/xl_0.csv,0.8,2.15652,0.370969
input/xl_0.csv,2.2,3.08993,0.71199
input/xl_0.csv,1.8,4.02335,0.447388
input/xl_0.csv,3.5,3.73367,0.937416
input/xl_0.csv,7.5,6.27643,1.19495
input/xl_0.csv,0.8,2.04386,0.391416
input/xl_0.csv,7.2,5.31082,1.35572
input/xl_0.csv,0.3,1.80246,0.166439
input/xl_0.csv,0.2,2.55885,0.0781601
input/xl_0.csv,0.5,1.17482,0.425598
input/xl_0.csv,0.3,2.89681,0.103562
input/xl_0.csv,1.9,4.98895,0.380841
input/xl_0.csv,4.5,2.23698,2.01164
input/xl_0.csv,0.2,1.17482,0.170239
input/xl_0.csv,10.9,7.5639,1.44106
input/xl_0.csv,0.2,0.643736,0.310686
input/xl_0.csv,0.1,2.62322,0.038121
input/xl_0.csv,7.4,6.24424,1.18509
input/xl_0.csv,0.5,3.60492,0.138699
input/xl_0.csv,0.2,1.75418,0.114013
input/xl_0.csv,4.8,3.87851,1.23759
input/xl_0.csv,5.3,5.39129,0.983067
input/xl_0.csv,0.2,2.25308,0.0887675
input/xl_0.csv,1.2,2.73588,0.438616
input/xl_0.csv,6.7,13.1322,0.510196
input/xl_0.csv,1.8,3.37961,0.532605
input/xl_0.csv,0.1,1.93121,0.0517811
input/xl_0.csv,0.5,2.52666,0.197889
input/xl_0.csv,0.1,1.67371,0.0597474
input/xl_0.csv,0.4,2.73588,0.146205
input/xl_0.csv,0.3,1.44841,0.207124
input/xl_0.csv,0.1,0.643736,0.155343
input/xl_0.csv,0.1,2.89681,0.0345207
input/xl_0.csv,4,3.49227,1.14539
input/xl_0.csv,0.2,1.19091,0.167939
input/xl_0.csv,2.5,1.72199,1.45181
input/xl_0.csv,16.2,32.4282,0.499565
input/xl_0.csv,1.3,5.6005,0.232122
input/xl_0.csv,0.3,1.36794,0.219308
input/xl_0.csv,0.1,2.49448,0.0400886
input/xl_0.csv,0.1,1.89902,0.0526587
input/xl_0.csv,0.5,1.85074,0.270162
input/xl_0.csv,5.1,4.61881,1.10418
input/xl_0.csv,3.8,3.87851,0.979758
input/xl_0.csv,0.1,1.12654,0.0887675
input/xl_0.csv,0.1,1.12654,0.0887675
input/xl_0.csv,0.7,4.60271,0.152084
input/xl_0.csv,0.2,0.965604,0.207124
input/xl_0.csv,15.2,20.3582,0.74663
input/xl_0.csv,0.3,2.25308,0.133151
input/xl_0.csv,6.3,4.34522,1.44987
input/xl_0.csv,0.1,1.97949,0.0505181
input/xl_0.csv,5,2.99337,1.67036
input/xl_0.csv,8.9,5.8419,1.52348
input/xl_0.csv,3.2,3.37961,0.946854
input/xl_0.csv,11.2,9.0123,1.24275
input/xl_0.csv,0.5,1.91511,0.261081
input/xl_0.csv,6.3,5.89018,1.06958
input/xl_1.csv,0.2,1.17482,0.170239
input/xl_1.csv,0.2,0.885137,0.225954
input/xl_1.csv,4.9,3.37961,1.44987
input/xl_1.csv,0.3,1.77027,0.169465
input/xl_1.csv,4.4,3.05775,1.43897
input/xl_1.csv,2.6,2.14042,1.21471
input/xl_1.csv,5.3,5.19817,1.01959
input/xl_1.csv,1.4,3.39571,0.412285
input/xl_1.csv,4.5,3.94288,1.1413
input/xl_1.csv,4.2,4.21647,0.996094
input/xl_1.csv,0.3,0.643736,0.46603
input/xl_1.csv,0.2,1.40013,0.142844
input/xl_1.csv,6,3.70148,1.62097
input/xl_1.csv,4.6,3.54055,1.29923
input/xl_1.csv,0.2,2.01167,0.0994196
input/xl_1.csv,7.8,10.0423,0.776716
input/xl_1.csv,5.9,6.69485,0.881274
input/xl_1.csv,0.1,0.337961,0.295892
input/xl_1.csv,2.3,3.60492,0.638017
input/xl_1.csv,12.5,12.3597,1.01135
input/xl_1.csv,2.2,3.13821,0.701036
input/xl_1.csv,0.9,2.23698,0.402328
input/xl_1.csv,0.2,2.76806,0.0722526
input/xl_1.csv,23.5,23.5,1
input/xl_1.csv,2.4,4.1521,0.578021
input/xl_1.csv,0.2,1.23919,0.161396
input/xl_1.csv,0.2,0.80467,0.248549
input/xl_1.csv,8.9,5.63269,1.58006
input/xl_1.csv,1.8,2.49448,0.721594
input/xl_1.csv,0.1,0.80467,0.124275
input/xl_1.csv,1,1.81855,0.549887
input/xl_1.csv,5.5,3.1704,1.7348
input/xl_1.csv,0.3,1.77027,0.169465
input/xl_1.csv,0.2,0.482802,0.414248
input/xl_1.csv,4.6,4.8763,0.943338
input/xl_1.csv,0.6,1.41622,0.423663
input/xl_1.csv,0.5,3.21868,0.155343
input/xl_1.csv,0.9,1.4645,0.614544
input/xl_1.csv,0.8,2.1887,0.365513
input/xl_1.csv,0.1,0.885137,0.112977
input/xl_1.csv,0.2,3.54055,0.0564884
input/xl_1.csv,0.2,1.33575,0.149728
input/xl_1.csv,15.3,14.7898,1.03449
input/xl_1.csv,0.3,1.97949,0.151554
input/xl_1.csv,4.2,4.18428,1.00376
input/xl_1.csv,13.9,10.1388,1.37097
input/xl_1.csv,2.2,6.92016,0.317912
input/xl_1.csv,1.6,2.25308,0.71014
input/xl_1.csv,0.5,1.93121,0.258905
input/xl_1.csv,7.3,8.36857,0.872312
input/xl_1.csv,0.3,1.93121,0.155343
input/xl_1.csv,2.3,3.20259,0.718169
input/xl_1.csv,0.1,0.627643,0.159326
input/xl_1.csv,7.3,7.0811,1.03091
input/xl_1.csv,3,3.34743,0.896211
input/xl_1.csv,0.9,2.26917,0.396621
input/xl_1.csv,0.4,2.02777,0.197261
input/xl_1.csv,6.7,7.51562,0.891477
input/xl_1.csv,5.7,4.98895,1.14252
input/xl_1.csv,1.6,3.12212,0.512472
input/xl_1.csv,7.5,5.14989,1.45634
input/xl_1.csv,0.1,1.12654,0.0887675
input/xl_1.csv,4.6,3.28305,1.40113
input/xl_1.csv,0.4,2.1887,0.182757
input/xl_1.csv,2.5,2.4301,1.02876
input/xl_1.csv,1,3.84632,0.259989
input/xl_1.csv,2.5,2.75197,0.90844
input/xl_1.csv,0.1,1.12654,0.0887675
input/xl_1.csv,5.3,3.25087,1.63033
input/xl_1.csv,4.5,3.63711,1.23725
input/xl_1.csv,3.1,8.96402,0.345827
input/xl_1.csv,0.2,0.965604,0.207124
input/xl_1.csv,12.1,8.36857,1.44589
input/xl_1.csv,2.2,7.40296,0.297178
input/xl_1.csv,1.9,2.41401,0.787072
input/xl_1.csv,1.3,3.76586,0.345207
input/xl_1.csv,9.1,8.36857,1.0874
input/xl_1.csv,0.4,0.740296,0.540324
input/xl_1.csv,0.8,1.60934,0.497098
input/xl_1.csv,0.1,0.997791,0.100221
input/xl_1.csv,0.3,1.36794,0.219308
input/xl_1.csv,0.4,2.52666,0.158312
input/xl_1.csv,0.1,1.60934,0.0621373
input/xl_1.csv,0.2,3.05775,0.0654077
input/xl_1.csv,8.2,6.71095,1.22188
input/xl_1.csv,0.2,1.93121,0.103562
input/xl_1.csv,3.3,3.86242,0.854388
input/xl_1.csv,0.7,2.2048,0.31749
input/xl_1.csv,11.4,9.38245,1.21503
input/xl_1.csv,0.3,1.12654,0.266303
input/xl_1.csv,17.2,23.3354,0.737077
input/xl_1.csv,0.8,1.31966,0.606217
input/xl_1.csv,0.2,0.498895,0.400886
input/xl_1.csv,0.3,1.12654,0.266303
input/xl_1.csv,0.1,1.91511,0.0522162
input/xl_1.csv,0.4,0.80467,0.497098
input/xl_1.csv,0.5,2.41401,0.207124
input/xl_1.csv,0.3,1.54497,0.194179
input/xl_1.csv,10.8,13.3253,0.810486
input/xl_1.csv,12.2,9.04449,1.34889
input/xl_1.csv,1.8,2.89681,0.621373
input/xl_1.csv,0.2,0.965604,0.207124
input/xl_1.csv,0.8,2.73588,0.292411
input/xl_1.csv,2.4,3.37961,0.71014
input/xl_1.csv,2.1,3.60492,0.582537
input/xl_1.csv,11.3,10.3481,1.09199
input/xl_1.csv,9.1,7.70874,1.18048
input/xl_1.csv,4.9,5.47176,0.895508
input/xl_1.csv,1.7,2.14042,0.794236
input/xl_1.csv,0.9,2.23698,0.402328
input/xl_1.csv,0.7,2.30136,0.304168
input/xl_1.csv,0.8,1.40013,0.571377
input/xl_1.csv,5.8,6.13159,0.945922
input/xl_1.csv,0.6,0.724203,0.828497
input/xl_1.csv,3.3,3.83023,0.861567
input/xl_1.csv,5.7,5.3591,1.06361
input/xl_1.csv,0.7,1.23919,0.564884
input/xl_1.csv,4.7,5.14989,0.912641
input/xl_1.csv,0.5,0.80467,0.621373
input/xl_1.csv,0.6,2.09214,0.286787
input/xl_1.csv,0.3,0.80467,0.372824
input/xl_1.csv,0.9,2.41401,0.372824
input/xl_1.csv,2.9,3.39571,0.854019
input/xl_1.csv,0.7,2.26917,0.308483
input/xl_1.csv,0.2,2.12433,0.0941474
input/xl_1.csv,1.4,5.00505,0.279718
input/xl_1.csv,3.9,3.07384,1.26877
input/xl_1.csv,2.5,3.10603,0.804887
input/xl_1.csv,0.2,1.23919,0.161396
input/xl_1.csv,0.7,2.73588,0.255859
input/xl_1.csv,0.2,1.28747,0.155343
input/xl_1.csv,8.6,4.31303,1.99396
input/xl_1.csv,9.6,11.5872,0.828497
input/xl_1.csv,1,6.75923,0.147946
input/xl_1.csv,2.4,3.21868,0.745647
input/xl_1.csv,4,8.93184,0.447836
input/xl_1.csv,0.2,2.09214,0.0955958
input/xl_1.csv,2.8,2.75197,1.01745
input/xl_1.csv,4.3,4.98895,0.861904
input/xl_1.csv,1.6,2.41401,0.662798
input/xl_1.csv,0.2,1.60934,0.124275
input/xl_1.csv,0.5,1.19091,0.419846
input/xl_1.csv,0.2,1.77027,0.112977
input/xl_1.csv,0.2,1.75418,0.114013
input/xl_1.csv,1.4,2.33354,0.599946
input/xl_1.csv,0.2,1.57715,0.126811
input/xl_1.csv,0.3,1.12654,0.266303
input/xl_1.csv,20.8,20.8,1
input/xl_1.csv,0.1,1.36794,0.0731027
input/xl_1.csv,1.4,3.00947,0.465199
input/xl_1.csv,5.3,3.6693,1.44442
input/xl_1.csv,1,2.88072,0.347136
input/xl_1.csv,9.4,5.26254,1.78621
input/xl_1.csv,1,2.47838,0.403489
input/xl_1.csv,3.3,3.70148,0.891535
input/xl_1.csv,0.4,0.997791,0.400886
input/xl_1.csv,0.8,1.97949,0.404145
input/xl_1.csv,9.8,7.64436,1.28199
input/xl_1.csv,2,5.27864,0.378886
input/xl_1.csv,0.7,3.81414,0.183528
input/xl_1.csv,0.3,3.12212,0.0960886
input/xl_1.csv,3.9,5.43957,0.716969
input/xl_1.csv,3,6.22815,0.481684
input/xl_1.csv,0.2,1.91511,0.104432
input/xl_1.csv,0.1,0.80467,0.124275
input/xl_1.csv,7.6,4.02335,1.88897
input/xl_1.csv,4.9,5.93846,0.825129
input/xl_1.csv,5,4.34522,1.15069
input/xl_1.csv,0.1,1.17482,0.0851196
input/xl_1.csv,0.4,2.51057,0.159326
input/xl_1.csv,0.2,1.49669,0.133629
input/xl_1.csv,0.4,2.57494,0.155343
input/xl_1.csv,0.1,1.77027,0.0564884
input/xl_1.csv,0.7,1.77027,0.395419
input/xl_1.csv,0.3,1.9473,0.154059
input/xl_1.csv,0.1,0.643736,0.155343
input/xl_1.csv,2.1,2.41401,0.869922
input/xl_1.csv,0.2,1.77027,0.112977
input/xl_1.csv,0.1,1.97949,0.0505181
input/xl_1.csv,0.2,0.659829,0.303109
input/xl_1.csv,0.7,1.02998,0.679626
input/xl_1.csv,0.1,1.60934,0.0621373
input/xl_1.csv,2.7,2.76806,0.975411
