archivo,d_ij,d_t,ratio
input/xl_0.csv,1.5,2.36573,0.634054
input/xl_0.csv,4.4,1.15872,3.79728
input/xl_0.csv,2.5,1.28747,1.94179
input/xl_0.csv,4.9,8.35247,0.586652
input/xl_0.csv,1.1,3.84632,0.285987
input/xl_0.csv,5.6,10.4768,0.534514
input/xl_0.csv,0.9,8.33638,0.107961
input/xl_0.csv,3.1,2.25308,1.3759
input/xl_0.csv,10.5,3.54055,2.96564
input/xl_0.csv,0.1,0.75639,0.132207
input/xl_0.csv,0.8,2.71978,0.294141
input/xl_0.csv,0.2,1.28747,0.155343
input/xl_0.csv,0.2,4.60271,0.0434526
input/xl_0.csv,4.6,1.44841,3.17591
input/xl_0.csv,2,1.07826,1.85484
input/xl_0.csv,2.7,0.772483,3.49522
input/xl_0.csv,2.3,10.9435,0.21017
input/xl_0.csv,4.9,5.8419,0.838768
input/xl_0.csv,0,9.994,0
input/xl_0.csv,5,3.54055,1.41221
input/xl_0.csv,1.9,9.5112,0.199765
input/xl_0.csv,3.2,2.31745,1.38083
input/xl_0.csv,3,2.30136,1.30358
input/xl_0.csv,12.4,0.997791,12.4275
input/xl_0.csv,2.7,2.73588,0.986886
input/xl_0.csv,0.2,1.12654,0.177535
input/xl_0.csv,0.7,1.93121,0.362467
input/xl_0.csv,1.7,1.93121,0.880278
input/xl_0.csv,0.1,3.54055,0.0282442
input/xl_0.csv,0.6,24.9126,0.0240842
input/xl_0.csv,0.4,1.36794,0.292411
input/xl_0.csv,6,6,1
input/xl_0.csv,1.2,3.86242,0.310686
input/xl_0.csv,2,3.37961,0.591784
input/xl_0.csv,1.1,1.44841,0.759456
input/xl_0.csv,1.6,1.73809,0.920552
input/xl_0.csv,6.4,1.38403,4.62417
input/xl_0.csv,2.5,1.33575,1.8716
input/xl_0.csv,0.4,2.22089,0.180108
input/xl_0.csv,0.8,2.17261,0.368221
input/xl_0.csv,0.6,2.28526,0.262552
input/xl_0.csv,3.9,2.96119,1.31704
input/xl_0.csv,4.4,3.60492,1.22055
input/xl_0.csv,3.2,0.965604,3.31399
input/xl_0.csv,0.8,0.965604,0.828497
input/xl_0.csv,1.1,1.89902,0.579246
input/xl_0.csv,2.5,1.65762,1.50819
input/xl_0.csv,4,0.740296,5.40324
input/xl_0.csv,1.6,5.79362,0.276166
input/xl_0.csv,3.1,1.17482,2.63871
input/xl_0.csv,0.5,1.75418,0.285033
input/xl_0.csv,1.4,13.1322,0.106608
input/xl_0.csv,2.7,5.39129,0.500808
input/xl_0.csv,0.3,4.34522,0.0690414
input/xl_0.csv,0.7,3.26696,0.214266
input/xl_0.csv,12.9,2.26917,5.6849
input/xl_0.csv,1.2,5.40738,0.221919
input/xl_0.csv,6,2.47838,2.42093
input/xl_0.csv,1.2,1.28747,0.932059
input/xl_0.csv,0,2.57494,0
input/xl_0.csv,4.6,6.24424,0.736679
input/xl_0.csv,2.3,1.60934,1.42916
input/xl_0.csv,0.9,0.692016,1.30055
input/xl_0.csv,4.3,6.79141,0.633152
input/xl_0.csv,13.1,3.05775,4.2842
input/xl_0.csv,0.1,3.94288,0.0253622
input/xl_0.csv,2.3,4.73146,0.486108
input/xl_0.csv,1.8,4.02335,0.447388
input/xl_0.csv,0.8,1.36794,0.584821
input/xl_0.csv,2.6,14.7576,0.17618
input/xl_0.csv,1.1,1.73809,0.63288
input/xl_0.csv,0.9,4.34522,0.207124
input/xl_0.csv,0.2,16.029,0.0124774
input/xl_0.csv,2.7,1.89902,1.42179
input/xl_0.csv,1.9,0.321868,5.90304
input/xl_0.csv,0.3,2.89681,0.103562
input/xl_0.csv,2.8,1.93121,1.44987
input/xl_0.csv,2.8,3.21868,0.869922
input/xl_0.csv,6,4.24866,1.41221
input/xl_0.csv,9.1,1.19091,7.64121
input/xl_0.csv,1.8,7.35468,0.244742
input/xl_0.csv,0.6,3.87851,0.154699
input/xl_0.csv,4.3,2.89681,1.48439
input/xl_0.csv,1.2,1.59325,0.753179
input/xl_0.csv,3.1,3.73367,0.830283
input/xl_0.csv,1.6,9.33417,0.171413
input/xl_0.csv,7,3.50836,1.99523
input/xl_0.csv,2.3,2.49448,0.922037
input/xl_0.csv,1.2,2.73588,0.438616
input/xl_0.csv,8.6,1.78637,4.81424
input/xl_0.csv,0.3,6.64657,0.045136
input/xl_0.csv,0.3,2.31745,0.129453
input/xl_0.csv,5.9,3.36352,1.75411
input/xl_0.csv,0.5,4.24866,0.117684
input/xl_0.csv,1.4,5.31082,0.263613
input/xl_0.csv,0.6,1.12654,0.532605
input/xl_0.csv,0.2,1.60934,0.124275
input/xl_0.csv,0.2,1.89902,0.105317
input/xl_0.csv,2.8,1.99558,1.4031
input/xl_0.csv,1.2,1.48059,0.810486
input/xl_0.csv,4,0.933417,4.28533
input/xl_0.csv,16.3,1.60934,10.1284
input/xl_0.csv,2.5,2.49448,1.00221
input/xl_0.csv,0.8,3.05775,0.261631
input/xl_0.csv,1.3,4.50615,0.288494
input/xl_0.csv,1.4,0.965604,1.44987
input/xl_0.csv,1,0.643736,1.55343
input/xl_0.csv,1.7,1.44841,1.1737
input/xl_0.csv,0.6,2.41401,0.248549
input/xl_0.csv,0.2,1.9473,0.102706
input/xl_0.csv,0.1,1.40013,0.0714222
input/xl_0.csv,4.1,2.41401,1.69842
input/xl_0.csv,2.7,2.25308,1.19836
input/xl_0.csv,12.1,7.0811,1.70878
input/xl_0.csv,0.3,2.25308,0.133151
input/xl_0.csv,2.2,1.77027,1.24275
input/xl_0.csv,0.4,2.4301,0.164602
input/xl_0.csv,3.9,0.90123,4.32742
input/xl_0.csv,3.1,12.0701,0.256834
input/xl_0.csv,2.5,3.15431,0.792567
input/xl_0.csv,10.7,32.4282,0.32996
input/xl_0.csv,0.5,1.41622,0.353053
input/xl_0.csv,3.9,6.50173,0.59984
input/xl_1.csv,3.4,1.14263,2.97559
input/xl_1.csv,1.1,1.31966,0.833549
input/xl_1.csv,2.2,1.40013,1.57129
input/xl_1.csv,0.5,1.12654,0.443838
input/xl_1.csv,1.1,1.77027,0.621373
input/xl_1.csv,1.8,3.70148,0.486292
input/xl_1.csv,8.2,2.14042,3.83102
input/xl_1.csv,1.4,3.39571,0.412285
input/xl_1.csv,1.3,2.73588,0.475167
input/xl_1.csv,3,5.93846,0.505181
input/xl_1.csv,0.7,5.63269,0.124275
input/xl_1.csv,1.1,1.12654,0.976443
input/xl_1.csv,6.6,3.1704,2.08176
input/xl_1.csv,0.7,3.84632,0.181992
input/xl_1.csv,3.3,0.80467,4.10106
input/xl_1.csv,8.1,0.643736,12.5828
input/xl_1.csv,5.5,0.498895,11.0244
input/xl_1.csv,0.1,6.37299,0.0156912
input/xl_1.csv,4.8,1.23919,3.87349
input/xl_1.csv,13.4,2.75197,4.86924
input/xl_1.csv,3.1,4.49006,0.690414
input/xl_1.csv,1,0.80467,1.24275
input/xl_1.csv,3.1,1.57715,1.96557
input/xl_1.csv,13.1,2.09214,6.26153
input/xl_1.csv,4.2,6.13159,0.684978
input/xl_1.csv,0.2,1.23919,0.161396
input/xl_1.csv,1.8,1.60934,1.11847
input/xl_1.csv,6.3,2.76806,2.27596
input/xl_1.csv,0.5,3.46008,0.144505
input/xl_1.csv,0.8,2.25308,0.35507
input/xl_1.csv,3,8.0467,0.372824
input/xl_1.csv,4.7,0.80467,5.8409
input/xl_1.csv,0.3,1.77027,0.169465
input/xl_1.csv,2.4,1.91511,1.25319
input/xl_1.csv,1.9,2.09214,0.90816
input/xl_1.csv,0.4,2.2048,0.181423
input/xl_1.csv,1.1,0.659829,1.6671
input/xl_1.csv,1.2,3.99116,0.300664
input/xl_1.csv,0.7,5.69706,0.12287
input/xl_1.csv,1.7,2.46229,0.690414
input/xl_1.csv,2.9,1.93121,1.50165
input/xl_1.csv,5.4,8.36857,0.645272
input/xl_1.csv,7,4.21647,1.66016
input/xl_1.csv,1.4,1.4645,0.955958
input/xl_1.csv,1.1,7.27422,0.151219
input/xl_1.csv,4.8,2.57494,1.86412
input/xl_1.csv,6.5,1.77027,3.67175
input/xl_1.csv,0.7,0.675923,1.03562
input/xl_1.csv,0.5,1.93121,0.258905
input/xl_1.csv,6.6,2.41401,2.73404
input/xl_1.csv,0.3,1.93121,0.155343
input/xl_1.csv,2,0.80467,2.48549
input/xl_1.csv,0.1,0.627643,0.159326
input/xl_1.csv,3.5,3.54055,0.988548
input/xl_1.csv,2.4,4.18428,0.573575
input/xl_1.csv,1.6,1.36794,1.16964
input/xl_1.csv,0.1,12.5529,0.00796632
input/xl_1.csv,6.2,2.78416,2.22688
input/xl_1.csv,5.6,2.23698,2.50337
input/xl_1.csv,3.2,1.28747,2.48549
input/xl_1.csv,8.5,1.41622,6.0019
input/xl_1.csv,3.3,0.965604,3.41755
input/xl_1.csv,2.8,3.83023,0.731027
input/xl_1.csv,0.4,2.1887,0.182757
input/xl_1.csv,3.1,1.09435,2.83273
input/xl_1.csv,1.9,5.43957,0.349292
input/xl_1.csv,2.3,2.41401,0.952772
input/xl_1.csv,0.6,0.965604,0.621373
input/xl_1.csv,3.5,3.87851,0.902409
input/xl_1.csv,2.3,3.60492,0.638017
input/xl_1.csv,9,7.0811,1.27099
input/xl_1.csv,0.2,1.60934,0.124275
input/xl_1.csv,7.2,1.77027,4.06717
input/xl_1.csv,5.6,2.33354,2.39978
input/xl_1.csv,0.4,12.3597,0.0323632
input/xl_1.csv,2,3.83023,0.522162
input/xl_1.csv,7.8,7.83749,0.995217
input/xl_1.csv,2.7,1.93121,1.39809
input/xl_1.csv,0.7,1.02998,0.679626
input/xl_1.csv,0.1,0.997791,0.100221
input/xl_1.csv,3,1.12654,2.66303
input/xl_1.csv,3,8.0467,0.372824
input/xl_1.csv,0.6,3.25087,0.184566
input/xl_1.csv,0.2,3.05775,0.0654077
input/xl_1.csv,0.7,8.67434,0.0806978
input/xl_1.csv,0.7,0.482802,1.44987
input/xl_1.csv,3.3,0.740296,4.45767
input/xl_1.csv,3.3,3.44399,0.958192
input/xl_1.csv,9.5,3.37961,2.81097
input/xl_1.csv,0.8,2.71978,0.294141
input/xl_1.csv,11.5,3.86242,2.97741
input/xl_1.csv,2.4,2.76806,0.867032
input/xl_1.csv,4.2,1.12654,3.72824
input/xl_1.csv,0.5,1.49669,0.334071
input/xl_1.csv,0.9,0.643736,1.39809
input/xl_1.csv,0.1,10.9435,0.00913783
input/xl_1.csv,2.7,3.70148,0.729438
input/xl_1.csv,0.3,3.94288,0.0760865
input/xl_1.csv,10.2,9.97791,1.02226
input/xl_1.csv,7.4,9.62385,0.768923
input/xl_1.csv,0.4,4.58662,0.0872102
input/xl_1.csv,0.5,5.79362,0.0863018
input/xl_1.csv,1.7,1.93121,0.880278
input/xl_1.csv,2.5,9.65604,0.258905
input/xl_1.csv,4.3,3.63711,1.18226
input/xl_1.csv,12.5,2.4301,5.14381
input/xl_1.csv,7.3,15.3853,0.474479
input/xl_1.csv,4.3,0.80467,5.34381
input/xl_1.csv,0.6,0.611549,0.981115
input/xl_1.csv,2.6,3.86242,0.673154
input/xl_1.csv,1.7,3.21868,0.528167
input/xl_1.csv,3.4,2.41401,1.40844
input/xl_1.csv,2.9,6.22815,0.465628
input/xl_1.csv,0.8,2.14042,0.373758
input/xl_1.csv,1.2,3.21868,0.372824
input/xl_1.csv,1.2,1.36794,0.877232
input/xl_1.csv,0.6,1.19091,0.503816
input/xl_1.csv,4,0.80467,4.97098
input/xl_1.csv,0.6,4.05554,0.147946
input/xl_1.csv,3.2,10.2354,0.31264
input/xl_1.csv,0.5,0.965604,0.517811
input/xl_1.csv,4.9,5.26254,0.931109
input/xl_1.csv,1.4,1.17482,1.19167
input/xl_1.csv,1,6.71095,0.14901
input/xl_1.csv,0.2,2.12433,0.0941474
input/xl_1.csv,1,11.4424,0.0873942
input/xl_1.csv,2.1,1.28747,1.6311
input/xl_1.csv,5,7.70874,0.648615
input/xl_1.csv,0.4,3.70148,0.108065
input/xl_1.csv,2.7,2.7,1
input/xl_1.csv,0.2,1.28747,0.155343
input/xl_1.csv,8.5,2.6876,3.16268
input/xl_1.csv,8.4,3.58883,2.3406
input/xl_1.csv,1.9,2.6876,0.706951
input/xl_1.csv,0.7,1.91511,0.365513
input/xl_1.csv,7.6,5.71316,1.33026
input/xl_1.csv,4.7,8.36857,0.561625
input/xl_1.csv,4.2,17.4131,0.241198
input/xl_1.csv,4.2,2.57494,1.6311
input/xl_1.csv,1.1,7.64436,0.143897
input/xl_1.csv,0,13.4863,0
input/xl_1.csv,1,17.2199,0.0580722
input/xl_1.csv,1,5.79362,0.172604
input/xl_1.csv,0,0.80467,0
input/xl_1.csv,1.2,2.52666,0.474935
input/xl_1.csv,0.3,3.10603,0.0965864
input/xl_1.csv,0.7,0.80467,0.869922
input/xl_1.csv,13,13.1,0.992364
input/xl_1.csv,0.8,2.81635,0.284056
input/xl_1.csv,1.8,0.482802,3.72824
input/xl_1.csv,3.4,0.627643,5.4171
input/xl_1.csv,4.8,0.965604,4.97098
input/xl_1.csv,8.7,1.77027,4.91449
input/xl_1.csv,1.4,2.05996,0.679626
input/xl_1.csv,0.5,13.3253,0.0375225
input/xl_1.csv,2,1.77027,1.12977
input/xl_1.csv,1.8,1.86683,0.964199
input/xl_1.csv,10.2,2.23698,4.55971
input/xl_1.csv,5.8,2.30136,2.52025
input/xl_1.csv,2.6,5.14989,0.504865
input/xl_1.csv,2.8,1.77027,1.58168
input/xl_1.csv,1.8,10.5412,0.170759
input/xl_1.csv,2.5,6.01893,0.415356
input/xl_1.csv,0.6,4.34522,0.138083
input/xl_1.csv,0.4,1.56106,0.256236
input/xl_1.csv,4.8,3.00947,1.59497
input/xl_1.csv,4.7,1.14263,4.11331
input/xl_1.csv,1.9,1.07826,1.7621
input/xl_1.csv,0.3,2.60713,0.115069
input/xl_1.csv,1.3,6.92016,0.187857
input/xl_1.csv,0.4,4.68318,0.0854121
input/xl_1.csv,0.3,3.60492,0.0832196
input/xl_1.csv,0.9,2.01167,0.447388
input/xl_1.csv,0.4,0.4,1
input/xl_1.csv,1.5,2.09214,0.716969
input/xl_1.csv,2.2,4.6349,0.47466
input/xl_1.csv,2.7,1.23919,2.17884
input/xl_1.csv,1,0.965604,1.03562
input/xl_1.csv,0.6,5.76144,0.104141
input/xl_1.csv,1.1,0.724203,1.51891
input/xl_1.csv,3.1,1.40013,2.21409
input/xl_1.csv,0.1,1.60934,0.0621373
input/xl_1.csv,1.6,2.17261,0.736442
input/xl_1.csv,0.2,3.68539,0.0542684
input/xl_1.csv,0.1,1.65762,0.0603275
input/xl_1.csv,2.8,10.1067,0.277045
input/xl_1.csv,7.3,1.20701,6.04803
input/xl_1.csv,3.8,3.13821,1.21088
input/xl_1.csv,11.7,3.60492,3.24556
input/xl_1.csv,1.6,1.28747,1.24275
input/xl_1.csv,11.9,1.19091,9.99235
input/xl_1.csv,3.8,1.28747,2.95152
input/xl_1.csv,1.2,2.89681,0.414248
input/xl_1.csv,3.6,1.51278,2.37973
input/xl_1.csv,1.3,1.11044,1.1707
input/xl_1.csv,1.3,1.80246,0.721236
input/xl_1.csv,1.3,6.59829,0.197021
input/xl_1.csv,2,1.77027,1.12977
input/xl_1.csv,2.6,5.00505,0.519476
input/xl_1.csv,2.1,5.77753,0.363477
input/xl_1.csv,1.3,5.14989,0.252433
input/xl_1.csv,2.1,7.48343,0.28062
input/xl_1.csv,2.9,2.1887,1.32499
input/xl_1.csv,13.2,3.4118,3.86892
input/xl_1.csv,0.4,2.26917,0.176276
input/xl_1.csv,4.2,2.57494,1.6311
input/xl_1.csv,7.2,4.02335,1.78955
input/xl_1.csv,1.6,1.41622,1.12977
input/xl_1.csv,2.6,3.12212,0.832768
input/xl_1.csv,0.2,1.17482,0.170239
input/xl_1.csv,5.8,3.10603,1.86734
input/xl_1.csv,1.5,1.12654,1.33151
input/xl_1.csv,0.8,1.49669,0.534514
input/xl_1.csv,2.9,3.05775,0.948411
input/xl_1.csv,1.9,2.52666,0.75198
input/xl_1.csv,2.3,1.12654,2.04165
input/xl_1.csv,0.4,0.595456,0.671754
input/xl_1.csv,1,2.25308,0.443838
input/xl_1.csv,1.4,4.1521,0.337179
input/xl_1.csv,0.4,1.99558,0.200443
input/xl_1.csv,2.2,0.80467,2.73404
input/xl_1.csv,10.9,1.9473,5.59749
input/xl_1.csv,2.1,2.38182,0.881678
input/xl_1.csv,3.3,1.33575,2.47052
input/xl_1.csv,0.8,3.39571,0.235592
input/xl_1.csv,2.2,2.33354,0.942772
input/xl_1.csv,0.6,9.81697,0.0611186
input/xl_1.csv,7,16.1739,0.432797
input/xl_1.csv,1.2,1.56106,0.768709
input/xl_1.csv,6.1,2.01167,3.0323
input/xl_1.csv,1.3,1.44841,0.897538
input/xl_1.csv,1.1,5.63269,0.195289
input/xl_1.csv,6.3,3.62101,1.73984
input/xl_1.csv,5.2,3.18649,1.63189
input/xl_1.csv,1.1,1.77027,0.621373
input/xl_1.csv,8.6,2.14042,4.0179
input/xl_1.csv,2.3,33.7157,0.0682175
input/xl_1.csv,2.6,0.80467,3.23114
input/xl_1.csv,1.8,6.75923,0.266303
input/xl_1.csv,2.1,2.05996,1.01944
input/xl_1.csv,0.9,2.17261,0.414248
input/xl_1.csv,5.4,2.70369,1.99727
input/xl_1.csv,0.9,1.49669,0.601328
input/xl_1.csv,0.6,0.965604,0.621373
input/xl_1.csv,0.3,0.482802,0.621373
input/xl_1.csv,3.7,10.171,0.363778
input/xl_1.csv,3.1,3.58883,0.863792
input/xl_1.csv,0.1,0.482802,0.207124
input/xl_1.csv,0.1,1.97949,0.0505181
input/xl_1.csv,1.5,1.30357,1.15069
input/xl_1.csv,3.5,1.62543,2.15327
input/xl_1.csv,0.3,0.659829,0.454663
input/xl_1.csv,1.4,1.12654,1.24275
input/xl_1.csv,1.1,1.64153,0.670108
input/xl_1.csv,3.7,6.11549,0.605021
input/xl_1.csv,2.2,0.112654,19.5289
input/xl_1.csv,0.8,0.80467,0.994196
input/xl_1.csv,0.4,1.28747,0.310686
input/xl_1.csv,3.9,3.9,1
input/xl_1.csv,0.3,1.40013,0.214266
input/xl_1.csv,5.1,4.58662,1.11193
input/xl_1.csv,15.8,3.37961,4.67509
input/xl_1.csv,6.1,0.643736,9.47593
input/xl_1.csv,5.8,7.86967,0.737007
input/xl_1.csv,0.2,1.07826,0.185484
input/xl_1.csv,15.5,2.09214,7.40867
input/xl_1.csv,6.5,1.60934,4.03892
input/xl_1.csv,1.1,2.73588,0.402065
input/xl_1.csv,3.7,3.62101,1.02181
input/xl_1.csv,0.4,2.41401,0.165699
input/xl_1.csv,0.2,2.47838,0.0806978
input/xl_1.csv,1.3,3.70148,0.351211
input/xl_1.csv,3.7,2.89681,1.27727
input/xl_1.csv,5.2,2.10824,2.46652
input/xl_1.csv,1,5.95456,0.167939
input/xl_1.csv,2,1.93121,1.03562
input/xl_1.csv,2.5,1.28747,1.94179
input/xl_1.csv,0.1,1.97949,0.0505181
input/xl_1.csv,3,1.02998,2.91268
input/xl_1.csv,4,2.41401,1.65699
input/xl_1.csv,2.2,6.75923,0.325481
input/xl_1.csv,1.4,1.14263,1.22524
input/xl_1.csv,15.3,4.02335,3.8028
input/xl_1.csv,1.3,1.81855,0.714854
input/xl_1.csv,1.4,6.11549,0.228927
input/xl_1.csv,0.6,2.22089,0.270162
input/xl_1.csv,8.2,2.4462,3.35214
input/xl_1.csv,0.6,9.38245,0.0639492
input/xl_1.csv,0.5,0.482802,1.03562
input/xl_1.csv,0.4,10.1388,0.0394522
input/xl_1.csv,5.1,8.5295,0.597925
input/xl_1.csv,0.3,5.27864,0.0568329
input/xl_1.csv,0.4,2.41401,0.165699
input/xl_1.csv,3.1,3.34743,0.926084
input/xl_1.csv,0.3,2.94509,0.101864
input/xl_1.csv,1.3,2.10824,0.616629
input/xl_1.csv,2.9,0.981697,2.95407
input/xl_1.csv,1.8,2.51057,0.716969
input/xl_1.csv,4.5,1.44841,3.10686
input/xl_1.csv,2.1,8.94793,0.234691
input/xl_1.csv,3.5,0.869044,4.02742
input/xl_1.csv,0.8,2.26917,0.352552
input/xl_1.csv,2.4,9.04449,0.265355
input/xl_1.csv,1.5,3.50836,0.42755
input/xl_1.csv,2.3,4.02335,0.571663
input/xl_1.csv,4.1,2.51057,1.6331
input/xl_1.csv,4.7,0.85295,5.51029
input/xl_1.csv,1.9,0.788577,2.4094
input/xl_1.csv,0.2,1.12654,0.177535
input/xl_1.csv,2.9,1.60934,1.80198
input/xl_1.csv,2.5,0.643736,3.88358
input/xl_1.csv,13.1,8.85137,1.48
input/xl_1.csv,13.4,2.41401,5.55093
input/xl_1.csv,0.4,1.77027,0.225954
input/xl_1.csv,1.1,1.97949,0.555699
input/xl_1.csv,1.7,2.75197,0.617739
input/xl_1.csv,0.1,1.28747,0.0776716
input/xl_1.csv,0.8,3.70148,0.21613
input/xl_1.csv,1.1,5.08551,0.216301
input/xl_1.csv,0.7,11.5872,0.0604112
input/xl_1.csv,1.2,1.28747,0.932059
input/xl_1.csv,0.8,19.0546,0.0419846
input/xl_1.csv,1.4,2.2048,0.634979
input/xl_1.csv,3.2,1.12654,2.84056
input/xl_1.csv,2,2.89681,0.690414
input/xl_1.csv,4.6,3.20259,1.43634
input/xl_1.csv,0.2,2.73588,0.0731027
input/xl_1.csv,2.6,4.98895,0.521151
input/xl_1.csv,2,8.96402,0.223114
input/xl_1.csv,2.4,0.836857,2.86787
input/xl_1.csv,0.1,1.35185,0.0739729
input/xl_1.csv,8.9,0.965604,9.21703
input/xl_1.csv,1.4,1.73809,0.805483
input/xl_1.csv,0.5,0.965604,0.517811
input/xl_1.csv,3.1,1.77027,1.75114
input/xl_1.csv,0.5,2.41401,0.207124
input/xl_1.csv,3.9,1.28747,3.02919
input/xl_1.csv,7.1,1.12654,6.30249
input/xl_1.csv,0.7,0.80467,0.869922
input/xl_1.csv,0.1,5.95456,0.0167939
input/xl_1.csv,5.1,4.18428,1.21885
input/xl_1.csv,4.8,7.40296,0.648389
input/xl_1.csv,0.1,3.70148,0.0270162
input/xl_1.csv,0.9,3.12212,0.288266
input/xl_1.csv,0.8,1.77027,0.451907
input/xl_1.csv,4,1.2231,3.27038
input/xl_1.csv,0.6,2.25308,0.266303
input/xl_1.csv,15.2,1.23919,12.2661
input/xl_1.csv,6.9,5.79362,1.19096
input/xl_1.csv,5.2,4.98895,1.0423
input/xl_1.csv,0.9,6.69485,0.134432
input/xl_1.csv,1.3,2.39792,0.542137
input/xl_1.csv,1,0.997791,1.00221
input/xl_1.csv,0.1,3.76586,0.0265544
input/xl_1.csv,0.4,0.160934,2.48549
input/xl_1.csv,3.1,3.07384,1.00851
input/xl_1.csv,0.7,5.08551,0.137646
input/xl_1.csv,1.6,1.81855,0.87982
input/xl_1.csv,0.1,1.25529,0.0796632
input/xl_1.csv,0.2,3.28305,0.0609189
input/xl_1.csv,0.6,1.06216,0.564884
input/xl_1.csv,0.5,28.7911,0.0173665
input/xl_1.csv,1.8,3.54055,0.508396
input/xl_1.csv,3,10.7826,0.278227
input/xl_1.csv,11.1,2.6715,4.15496
input/xl_1.csv,0.9,1.60934,0.559235
input/xl_1.csv,0.7,5.3591,0.130619
input/xl_1.csv,1.3,4.18428,0.310686
input/xl_1.csv,2.2,1.17482,1.87263
input/xl_1.csv,5.9,3.29915,1.78834
input/xl_1.csv,12.1,3.05775,3.95716
input/xl_1.csv,0.4,5.47176,0.0731027
input/xl_1.csv,8,0.579362,13.8083
input/xl_1.csv,1.8,5.95456,0.302289
input/xl_1.csv,2.7,2.39792,1.12598
input/xl_1.csv,1,4.31303,0.231855
input/xl_1.csv,0.4,0.965604,0.414248
input/xl_1.csv,3.2,1.77027,1.80763
input/xl_1.csv,4.3,4.23256,1.01593
input/xl_1.csv,2,0.772483,2.58905
input/xl_1.csv,10.3,10.3,1
input/xl_1.csv,2,3.81414,0.524365
input/xl_1.csv,0.2,1.54497,0.129453
input/xl_1.csv,0.1,0.466709,0.214266
input/xl_1.csv,2.7,7.40296,0.364719
input/xl_1.csv,4.1,2.52666,1.62269
input/xl_1.csv,7,10.2193,0.684978
input/xl_1.csv,1.8,2.39792,0.750652
input/xl_1.csv,2,7.37078,0.271342
input/xl_1.csv,3.1,4.21647,0.735212
input/xl_1.csv,4.3,4.3,1
input/xl_1.csv,4.2,2.23698,1.87753
input/xl_1.csv,0.3,23.3354,0.012856
input/xl_1.csv,0.6,5.14989,0.116507
input/xl_1.csv,1,1,1
input/xl_1.csv,0.4,0.965604,0.414248
input/xl_1.csv,0.4,3.54055,0.112977
input/xl_1.csv,2.7,3.07384,0.87838
input/xl_1.csv,1,0.80467,1.24275
input/xl_1.csv,0.7,1.20701,0.579948
input/xl_1.csv,1.8,1.44841,1.24275
input/xl_1.csv,2.7,1.73809,1.55343
input/xl_1.csv,1.4,1.44841,0.96658
input/xl_1.csv,2.6,8.36857,0.310686
input/xl_1.csv,0.5,7.03282,0.0710953
input/xl_1.csv,0.5,1.28747,0.388358
input/xl_1.csv,5.1,5.63269,0.905429
input/xl_1.csv,4.7,3.00947,1.56174
input/xl_1.csv,1.4,1.12654,1.24275
input/xl_1.csv,7.1,1.97949,3.58679
input/xl_1.csv,0.8,3.54055,0.225954
input/xl_1.csv,3.7,2.02777,1.82467
input/xl_1.csv,1.7,1.77027,0.960303
input/xl_1.csv,6.2,4.26475,1.45378
input/xl_1.csv,0.5,4.05554,0.123288
input/xl_1.csv,0.2,1.75418,0.114013
input/xl_1.csv,0.6,2.09214,0.286787
input/xl_1.csv,0.3,3.37961,0.0887675
input/xl_1.csv,0.9,1.28747,0.699044
input/xl_1.csv,3,0.965604,3.10686
input/xl_1.csv,2.6,3.36352,0.773
input/xl_1.csv,2.1,1.15872,1.81234
input/xl_1.csv,0.7,0.337961,2.07124
input/xl_1.csv,0.3,27.391,0.0109525
input/xl_1.csv,0.6,1.93121,0.310686
input/xl_1.csv,2.2,0.482802,4.55673
input/xl_1.csv,4.8,2.88072,1.66625
input/xl_1.csv,3.6,1.77027,2.03358
input/xl_1.csv,1.4,0.869044,1.61097
input/xl_1.csv,1.2,2.09214,0.573575
input/xl_1.csv,0.4,3.21868,0.124275
input/xl_1.csv,0.6,1.68981,0.35507
input/xl_1.csv,10.6,1.40013,7.57075
input/xl_1.csv,1,1.12654,0.887675
input/xl_1.csv,0.1,1.60934,0.0621373
input/xl_1.csv,0.3,5.47176,0.054827
input/xl_1.csv,1.6,1.07826,1.48388
input/xl_1.csv,2.1,4.02335,0.521953
input/xl_1.csv,3.6,2.4462,1.47167
input/xl_1.csv,2.2,2.34964,0.936315
input/xl_1.csv,1.3,2.14042,0.607357
input/xl_1.csv,3,8.69044,0.345207
input/xl_1.csv,0.3,2.39792,0.125109
input/xl_1.csv,1.3,31.1407,0.041746
input/xl_1.csv,0.9,2.10824,0.426897
input/xl_1.csv,3.5,1.60934,2.1748
input/xl_1.csv,3.2,10.0423,0.318653
input/xl_1.csv,5.7,7.51562,0.758421
input/xl_1.csv,0.7,0.885137,0.790838
input/xl_1.csv,1.9,1.11044,1.71103
input/xl_1.csv,5.3,3.6693,1.44442
input/xl_1.csv,2.1,2.10824,0.996094
input/xl_1.csv,2.5,1.40013,1.78555
input/xl_1.csv,1.1,1.49669,0.734957
input/xl_1.csv,2.3,0.643736,3.57289
input/xl_1.csv,1.5,15.2726,0.0982149
input/xl_1.csv,2,4.1521,0.481684
input/xl_1.csv,3,7.19375,0.417029
input/xl_1.csv,2.3,2.49448,0.922037
input/xl_1.csv,4.8,0.643736,7.45647
input/xl_1.csv,12.7,5.19817,2.44317
input/xl_1.csv,1.2,2.6876,0.446495
input/xl_1.csv,0.2,0.643736,0.310686
input/xl_1.csv,2.9,2.76806,1.04766
